#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	140301	141046	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	141056	141907	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	141940	143525	entE	7-1592/1611	========/======	2/2	98.39	76.94	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	144947	145833	fepB	46-932/957	===============	0/0	92.69	77.11	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	146213	147363	entS	1-1151/1251	========/=====.	5/6	91.77	77.90	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	147509	148477	fepD	46-1011/1017	========/======	3/7	94.79	75.59	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	148591	149472	fepG	112-993/993	.=======/======	2/2	88.72	79.61	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	149485	150256	fepC	17-788/816	===============	0/0	94.61	80.70	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_135.939752	155919	158147	fepA	1-2241/2241	========/======	22/64	98.30	77.94	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/URO_1219/SPADES/scaffolds.fasta	NODE_12_length_173879_cov_146.461767	59867	60177	mgtB	872-1182/2727	....===........	0/0	11.40	75.56	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
