#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_14_length_157591_cov_91.146596	149590	150450	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_155_length_153_cov_104.618421	1	78	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_196_length_78_cov_140.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_33_length_45871_cov_177.024479	5789	6670	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_33_length_45871_cov_177.024479	44981	45505	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_33_length_45871_cov_177.024479	45795	45871	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_91.565602	10899	11714	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_91.565602	11775	12578	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_91.565602	12578	13414	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_4_length_325492_cov_124.595145	107731	108891	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_100.475015	1	77	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_100.475015	737	1950	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_100.475015	2176	2784	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_100.475015	2888	4063	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_100.475015	7768	8523	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_53_length_8438_cov_90.689152	6857	7762	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_53_length_8438_cov_90.689152	8361	8438	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_55_length_6750_cov_87.773715	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_55_length_6750_cov_87.773715	147	1052	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_55_length_6750_cov_87.773715	6363	6750	(Sul)SulI	453-840/840	........=======	0/0	46.19	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_56_length_5827_cov_96.116348	4857	5717	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
