#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_100_length_1474_cov_14.246937	2	877	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_109_length_1061_cov_28.092480	112	972	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_110_length_981_cov_209.408186	453	981	(Sul)SulI	1-529/840	==========.....	0/0	62.98	99.81	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_114_length_880_cov_188.227895	1	814	(AGly)Aph3''Ia	1-814/816	===============	0/0	99.75	100.00	argannot	FJ172370:38668-39483	(AGly)Aph3''Ia
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_117_length_700_cov_352.609952	44	602	(AGly)Aac6-Ib	48-606/606	.==============	0/0	92.24	100.00	argannot	M21682:380-985	(AGly)Aac6-Ib
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_122_length_607_cov_21.871698	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_128_length_527_cov_145.646667	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	98.68	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_128_length_527_cov_145.646667	449	527	(AGly)Aph3''Ia	738-816/816	.............==	0/0	9.68	100.00	argannot	FJ172370:38668-39483	(AGly)Aph3''Ia
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_135_length_414_cov_1.249258	1	133	(AGly)AadC	345-477/477	..........=====	0/0	27.88	89.47	argannot	V01282:225-701	(AGly)AadC
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_148_length_292_cov_9.809302	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_148_length_292_cov_9.809302	214	292	(AGly)Aph3-Ia	738-816/816	.............==	0/0	9.68	100.00	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_18_length_198141_cov_30.866735	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_1_length_667228_cov_102.515138	254871	256145	(Bla)BlaA2	1-1275/1275	===============	0/0	100.00	100.00	argannot	NC_010410:2507740-2509014	(Bla)BlaA2
/home/murilo/genomes2/MI_119/SPADES/scaffolds.fasta	NODE_1_length_667228_cov_102.515138	584066	584890	(Bla)OXA-69	1-825/825	===============	0/0	100.00	100.00	argannot	AY750911:1-825	(Bla)OXA-69
