#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_13_length_198645_cov_116.644928	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_147_length_153_cov_86.973684	1	78	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_14_length_157591_cov_88.234106	149590	150450	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_182_length_78_cov_134.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_154.738495	5887	6768	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_154.738495	45079	45603	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_154.738495	45893	45969	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_43_length_13758_cov_83.030919	345	1181	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_43_length_13758_cov_83.030919	1181	1984	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_43_length_13758_cov_83.030919	2045	2860	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_4_length_324749_cov_123.978896	216070	217230	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_91.912346	1	77	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_91.912346	737	1950	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_91.912346	2176	2784	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_91.912346	2888	4063	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_91.912346	7768	8523	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_51_length_8438_cov_82.319938	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_51_length_8438_cov_82.319938	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_54_length_6750_cov_79.631200	1	388	(Sul)SulI	453-840/840	........=======	0/0	46.19	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_54_length_6750_cov_79.631200	5699	6604	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_54_length_6750_cov_79.631200	6674	6750	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_55_length_5827_cov_87.300522	111	971	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_56_length_5667_cov_84.088909	4708	5367	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_60_length_4110_cov_170.532110	1319	1376	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_60_length_4110_cov_170.532110	1381	1878	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_60_length_4110_cov_170.532110	2298	3077	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_60_length_4110_cov_170.532110	3582	4110	(Sul)SulI	1-529/840	==========.....	0/0	62.98	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_66_length_1626_cov_79.582311	1553	1626	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_67_length_1474_cov_79.848485	598	1473	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_73_length_1192_cov_83.527354	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_73_length_1192_cov_83.527354	214	1029	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_76_length_1061_cov_161.721545	112	972	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_87_length_441_cov_712.200549	335	441	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_8_length_224973_cov_123.534741	13897	15072	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_8_length_224973_cov_123.534741	15096	18248	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/MI_330/SPADES/scaffolds.fasta	NODE_95_length_304_cov_82.753304	1	74	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
