#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_13_length_198141_cov_128.839936	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_155_length_153_cov_73.565789	76	153	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_15_length_157591_cov_109.394187	7142	8002	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_196_length_78_cov_162.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_140.238321	5719	6600	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_140.238321	44911	45435	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_140.238321	45725	45801	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_3_length_324961_cov_132.942330	216070	217230	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_74.148235	345	1181	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_74.148235	1181	1984	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_74.148235	2045	2860	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_84.031480	100	855	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_84.031480	4560	5735	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_84.031480	5839	6447	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_84.031480	6673	7886	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_52_length_8622_cov_84.031480	8546	8622	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_53_length_8438_cov_70.434517	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_53_length_8438_cov_70.434517	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_63.925820	1	388	(Sul)SulI	453-840/840	........=======	0/0	46.19	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_63.925820	5699	6604	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_63.925820	6674	6750	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_57_length_5827_cov_78.009565	111	971	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_58_length_5667_cov_66.328980	4708	5367	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_143.089512	1319	1376	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_143.089512	1381	1878	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_143.089512	2298	3077	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_143.089512	3582	4110	(Sul)SulI	1-529/840	==========.....	0/0	62.98	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_69_length_1626_cov_100.970303	1	74	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_70_length_1474_cov_73.932302	2	877	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_76_length_1192_cov_60.329148	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_76_length_1192_cov_60.329148	214	1029	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_79_length_1061_cov_129.897358	112	972	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_8_length_225416_cov_132.193162	207169	210321	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_8_length_225416_cov_132.193162	210345	211520	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_91_length_441_cov_599.450549	335	441	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_41/SPADES/scaffolds.fasta	NODE_97_length_304_cov_62.488987	231	304	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
