#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_100_length_6665_cov_31.851396	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_100_length_6665_cov_31.851396	2802	4076	(Tet)TetA	1-1275/1275	===============	0/0	100.00	100.00	argannot	JX424423:94438-95712	(Tet)TetA
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_100_length_6665_cov_31.851396	4107	4757	(Tet)TetR	1-651/651	===============	0/0	100.00	100.00	argannot	HF545434:53576-54226	(Tet)TetR
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_108_length_4446_cov_25.604944	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_108_length_4446_cov_25.604944	145	1050	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_110_length_4099_cov_26.904525	2546	3421	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136	(Bla)CTX-M-15
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_111_length_4078_cov_49.018745	2258	3061	(AGly)StrA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_111_length_4078_cov_49.018745	3061	3897	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_113_length_3960_cov_25.534123	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_113_length_3960_cov_25.534123	334	1113	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_113_length_3960_cov_25.534123	1533	2030	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_113_length_3960_cov_25.534123	2035	2092	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_113_length_3960_cov_25.534123	3884	3960	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
