#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_102_length_305_cov_89.903509	231	305	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_10_length_198142_cov_121.402423	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_120_length_208_cov_51.587786	135	208	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_198_length_79_cov_172.000000	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_29_length_78209_cov_112.084229	43144	46296	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_29_length_78209_cov_112.084229	46320	47495	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_2_length_273939_cov_122.892303	165049	166209	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_31_length_65680_cov_73.303157	59803	60459	(Flq)Qnr-S1	1-657/657	===============	0/0	100.00	100.00	argannot	AB187515:9737-10393	(Flq)Qnr-S1
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_32_length_57241_cov_105.477993	12624	13484	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_39_length_33485_cov_213.548012	18440	19321	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	78	502	(Tmt)DfrA12	74-498/498	..=============	0/0	85.34	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	922	1701	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	2206	3045	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	8356	9261	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_56_length_9407_cov_84.627331	9331	9407	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_63_length_4182_cov_266.341535	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_65_length_3713_cov_75.916392	2713	3588	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136	(Bla)CTX-M-15
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_72_length_2339_cov_59.479222	1	518	(Phe)CatB4	1-518/549	===============	0/0	94.35	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_72_length_2339_cov_59.479222	656	1486	(Bla)OXA-1	1-831/831	===============	0/0	100.00	100.00	argannot	JQ682867:1-831	(Bla)OXA-1
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_72_length_2339_cov_59.479222	1617	2204	(AGly)Ant3''Ih-Aac6-IId	805-1392/1392	........=======	0/0	42.24	99.49	argannot	AF453998:3555-4946	(AGly)Ant3''Ih-Aac6-IId
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_72_length_2339_cov_59.479222	2263	2339	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_80_length_1188_cov_68.152115	162	977	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_80_length_1188_cov_68.152115	1115	1188	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_45/SPADES/scaffolds.fasta	NODE_85_length_736_cov_847.204856	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
