#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_10_length_198141_cov_118.303200	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_111_length_208_cov_133.221374	135	208	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_14_length_141853_cov_91.926229	12626	13486	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_159_length_152_cov_77.400000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_159_length_152_cov_77.400000	76	152	(Tmt)DfrA12	86-162/498	..===..........	0/0	15.46	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_191_length_79_cov_505.000000	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_200_length_78_cov_429.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_27_length_78208_cov_115.897992	30715	31890	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_27_length_78208_cov_115.897992	31914	35066	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_29_length_64215_cov_136.962612	59887	60543	(Flq)Qnr-S1	1-657/657	===============	0/0	100.00	100.00	argannot	AB187515:9737-10393	(Flq)Qnr-S1
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_30_length_52426_cov_199.616994	33106	33987	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_3_length_273727_cov_122.097614	165049	166209	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	1	79	(Phe)CatB4	441-519/549	............===	0/0	14.39	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	1434	1491	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	1496	1993	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	2413	3192	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	3697	4536	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	9847	10752	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_46_length_10898_cov_169.737270	10822	10898	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_57_length_3908_cov_87.578700	1762	3036	(Tet)TetA	1-1275/1275	===============	0/0	100.00	100.00	argannot	JX424423:94438-95712	(Tet)TetA
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_57_length_3908_cov_87.578700	3067	3717	(Tet)TetR	1-651/651	===============	0/0	100.00	100.00	argannot	HF545434:53576-54226	(Tet)TetR
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_58_length_3713_cov_160.568482	2713	3588	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136	(Bla)CTX-M-15
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_61_length_2750_cov_222.144407	1	74	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_61_length_2750_cov_222.144407	1771	2631	(AGly)Aac3-IIa	1-861/861	===============	0/0	100.00	99.77	argannot	X51534:91-951	(AGly)Aac3-IIa
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_65_length_2338_cov_132.197700	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_65_length_2338_cov_132.197700	136	723	(AGly)Ant3''Ih-Aac6-IId	805-1392/1392	........=======	0/0	42.24	99.49	argannot	AF453998:3555-4946	(AGly)Ant3''Ih-Aac6-IId
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_65_length_2338_cov_132.197700	854	1684	(Bla)OXA-1	1-831/831	===============	0/0	100.00	100.00	argannot	JQ682867:1-831	(Bla)OXA-1
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_65_length_2338_cov_132.197700	1822	2338	(Phe)CatB4	1-517/549	===============	0/0	94.17	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_74_length_1189_cov_74.571043	1	74	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_74_length_1189_cov_74.571043	212	1027	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_82_length_736_cov_1167.168437	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_432/SPADES/scaffolds.fasta	NODE_93_length_305_cov_76.890351	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
