#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_101_length_1474_cov_21.515152	2	877	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_103_length_1406_cov_127.273890	143	958	(AGly)Aph3''Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)Aph3''Ia
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_103_length_1406_cov_127.273890	1331	1406	(Phe)CatB4	443-518/549	............===	0/0	13.84	98.68	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_112_length_1054_cov_44.346981	148	1008	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_113_length_981_cov_183.748894	453	981	(Sul)SulI	1-529/840	==========.....	0/0	62.98	99.81	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_118_length_700_cov_323.341894	44	602	(AGly)Aac6-Ib	48-606/606	.==============	0/0	92.24	100.00	argannot	M21682:380-985	(AGly)Aac6-Ib
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_129_length_439_cov_500.657459	333	439	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_14_length_225278_cov_41.074742	13897	15072	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_14_length_225278_cov_41.074742	15096	18248	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_19_length_198645_cov_40.472488	82037	83938	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_1_length_667442_cov_81.508080	82339	83163	(Bla)OXA-69	1-825/825	===============	0/0	100.00	100.00	argannot	AY750911:1-825	(Bla)OXA-69
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_1_length_667442_cov_81.508080	411298	412572	(Bla)BlaA2	1-1275/1275	===============	0/0	100.00	100.00	argannot	NC_010410:2507740-2509014	(Bla)BlaA2
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_212_length_153_cov_100.881579	78	153	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_217_length_153_cov_23.710526	1	78	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_21_length_190011_cov_73.692183	93315	94010	(Bla)Mbl	1-696/696	===============	0/0	100.00	100.00	argannot	NC_010410:c1997136-1996441	(Bla)Mbl
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_223_length_151_cov_143.945946	77	151	(Phe)CatB4	442-516/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_22_length_157591_cov_34.316899	7142	8002	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_23_length_136927_cov_77.504757	31135	32154	(Bla)BlaA1	1-1020/1020	===============	0/0	100.00	100.00	argannot	NC_010410:1803480-1804499	(Bla)BlaA1
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_48_length_45839_cov_38.802828	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_48_length_45839_cov_38.802828	367	891	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_48_length_45839_cov_38.802828	39202	40083	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_5_length_424363_cov_115.701124	423438	424259	(Bla)OXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)OXA-23
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_66_length_13758_cov_21.858198	10899	11714	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_66_length_13758_cov_21.858198	11775	12578	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_66_length_13758_cov_21.858198	12578	13414	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_75_length_8622_cov_23.300995	1	77	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_75_length_8622_cov_23.300995	737	1950	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_75_length_8622_cov_23.300995	2176	2784	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_75_length_8622_cov_23.300995	2888	4063	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_75_length_8622_cov_23.300995	7768	8523	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
