#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_102_length_3405_cov_5.387431_component_0	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_103_length_3190_cov_6.108717_component_0	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_106_length_2669_cov_5.420535_component_0	209	661	(Rif)Arr3	1-453/453	===============	0/0	100.00	100.00	argannot	JF806499:1353-1805	(Rif)Arr3
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_106_length_2669_cov_5.420535_component_0	746	1378	(Phe)CatB3	1-633/633	===============	0/0	100.00	99.84	argannot	AJ009818:883-1515	(Phe)CatB3
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_106_length_2669_cov_5.420535_component_0	1516	2346	(Bla)OXA-1	1-831/831	===============	0/0	100.00	100.00	argannot	JQ682867:1-831	(Bla)OXA-1
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_106_length_2669_cov_5.420535_component_0	2477	2669	(AGly/Flqn)Aac6Ib-cr	327-519/519	.........======	0/0	37.19	100.00	argannot	EF636461:1124-1642	(AGly/Flqn)Aac6Ib-cr
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_108_length_2606_cov_196.664784_component_0	140	1405	PheCmlB1	1-1266/1266	===============	0/0	100.00	86.33	argannot	NG_036292:776-2041	PheCmlB1
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_109_length_2402_cov_33.926593_component_0	1	95	(AGly)StrA	1-95/804	==.............	0/0	11.82	100.00	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_114_length_1740_cov_12.343459_component_0	19	125	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_115_length_1714_cov_54.262760_component_0	43	879	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_115_length_1714_cov_54.262760_component_0	879	1682	(AGly)StrA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_118_length_1474_cov_10.570269_component_0	2	877	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_125_length_1148_cov_66.260529_component_0	150	929	(AGly)AphA6	1-780/780	===============	0/0	100.00	99.74	argannot	JF949760:695-1474	(AGly)AphA6
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_132_length_869_cov_55.811321_component_0	22	837	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_135_length_713_cov_126.706485_component_0	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_137_length_591_cov_97.006466_component_0	99	591	(AGly)Aac6-Ib	48-540/606	.=============.	0/0	81.35	100.00	argannot	M21682:380-985	(AGly)Aac6-Ib
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_139_length_379_cov_93.424603_component_0	187	379	(AGly)Aac6-Ib	414-606/606	..........=====	0/0	31.85	100.00	argannot	M21682:380-985	(AGly)Aac6-Ib
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_13_length_98378_cov_37.363660_component_0	98	1288	(Bla)beta-lactamase_class-C	1-1191/1191	===============	0/0	100.00	97.40	argannot	NC_010410:1184557-1185747	(Bla)beta-lactamase_class-C
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_140_length_349_cov_18.315315_component_0	1	106	(Sul)SulII	1-106/816	==.............	0/0	12.99	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_141_length_317_cov_16.210526_component_0	233	317	(AGly)StrB	753-837/837	.............==	0/0	10.16	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_142_length_316_cov_49.312169_component_0	1	85	(AGly)StrB	753-837/837	.............==	0/0	10.16	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_150_length_251_cov_34.596774_component_0	146	251	(Sul)SulII	1-106/816	==.............	0/0	12.99	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_151_length_250_cov_16.528455_component_0	1	95	(AGly)StrA	1-95/804	==.............	0/0	11.82	100.00	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_151_length_250_cov_16.528455_component_0	156	250	(Sul)SulII	722-816/816	.............==	0/0	11.64	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_15_length_92136_cov_27.996533_component_0	13653	14348	(Bla)Mbl	1-696/696	===============	0/0	100.00	96.69	argannot	NC_010410:c1997136-1996441	(Bla)Mbl
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_17_length_89417_cov_29.125636_component_0	58999	59823	(Bla)OXA-64	1-825/825	===============	0/0	100.00	100.00	argannot	AY750907:1-825	(Bla)OXA-64
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_1_length_198246_cov_29.701477_component_0	187275	188292	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	90.86	argannot	NC_010410:1803480-1804499	(Bla)BlaA1
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_22_length_74395_cov_30.435531_component_0	52841	54115	(Bla)BlaA2	1-1275/1275	===============	0/0	100.00	95.69	argannot	NC_010410:2507740-2509014	(Bla)BlaA2
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_31_length_51846_cov_43.334307_component_0	12404	13366	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.65	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_33_length_50542_cov_42.532580_component_0	379	1200	(Bla)OXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)OXA-23
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_73_length_12969_cov_200.560193_component_5	8158	9042	(MLS)MphE	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)MphE
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_73_length_12969_cov_200.560193_component_5	9098	10573	(MLS)MsrE	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)MsrE
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_89_length_7663_cov_2.189889_component_0	21	127	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_89_length_7663_cov_2.189889_component_0	856	1535	(Flq)QnrB1	1-681/681	========/======	1/1	99.85	99.85	argannot	DQ351241:1-681	(Flq)QnrB1
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_97_length_4611_cov_37.811106_component_0	1	95	(Sul)SulII	722-816/816	.............==	0/0	11.64	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_97_length_4611_cov_37.811106_component_0	710	1915	(Tet)TetB	1-1206/1206	===============	0/0	100.00	99.75	argannot	AB089594:1-1206	(Tet)TetB
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_98_length_4392_cov_11.020399_component_0	3349	4224	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136	(Bla)CTX-M-15
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_99_length_4265_cov_9.974867_component_0	2634	3539	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/plasmids2/MI_78/contigs.fasta	NODE_99_length_4265_cov_9.974867_component_0	4138	4245	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
