#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_107_length_253_cov_49.119048_component_0	1	59	(Phe)CatB4	491-549/549	.............==	0/0	10.75	98.31	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_107_length_253_cov_49.119048_component_0	128	234	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_109_length_253_cov_7.753968_component_0	20	128	(Phe)CatB4	441-549/549	............===	0/0	19.85	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_10_length_129318_cov_48.800861_component_0	48544	49506	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	100.00	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_113_length_251_cov_56.693548_component_0	127	234	(Phe)CatB4	442-549/549	............===	0/0	19.67	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_1_length_450302_cov_43.123137_component_0	194108	195382	(Bla)BlaA2	1-1275/1275	===============	0/0	100.00	100.00	argannot	NC_010410:2507740-2509014	(Bla)BlaA2
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_227_length_136_cov_42.666667_component_0	1	59	(Phe)CatB4	491-549/549	.............==	0/0	10.75	98.31	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_2_length_217021_cov_39.065069_component_0	82389	83213	(Bla)OXA-69	1-825/825	===============	0/0	100.00	100.00	argannot	AY750911:1-825	(Bla)OXA-69
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_4_length_204938_cov_59.963898_component_0	155	976	(Bla)OXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)OXA-23
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_51_length_13858_cov_6.201879_component_0	10949	11764	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_51_length_13858_cov_6.201879_component_0	11825	12628	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/plasmids2/MI_119/contigs.fasta	NODE_51_length_13858_cov_6.201879_component_0	12628	13464	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
