#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_14_length_222282_cov_43.047843	103179	103666	mgtC	22-509/696	===========....	0/0	70.11	76.43	vfdb	NP_462663	(mgtC) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_15_length_207395_cov_94.084069	157374	157474	pilA	1-101/450	====...........	0/0	22.44	84.16	vfdb	NP_253215	(pilA) type 4 fimbrial precursor PilA [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_1_length_401981_cov_43.627946	264251	265321	ompA	1-1041/1041	========/======	2/30	100.00	83.75	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_2_length_369561_cov_46.507240	294824	294974	xcpA/pilD	541-691/873	.........===...	0/0	17.30	76.82	vfdb	NP_253218	(xcpA/pilD) type 4 prepilin peptidase PilD [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_2_length_369561_cov_46.507240	302318	303189	xcpR	307-1178/1509	..======/===...	10/16	57.26	75.57	vfdb	NP_251793	(xcpR) general secretion pathway protein E [xcp secretion system (VF0084)] [Pseudomonas aeruginosa PAO1]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_4_length_345509_cov_47.287420	271430	271740	mgtB	872-1182/2727	....===........	0/0	11.40	75.56	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_57_length_47196_cov_48.278720	26315	26872	fimA	42-599/606	========/======	2/2	91.91	75.31	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_57_length_47196_cov_48.278720	27369	27936	fimE	9-576/597	===============	0/0	95.14	75.53	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_6_length_323351_cov_45.557465	80296	80876	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/MI_569/SPADES/scaffolds.fasta	NODE_6_length_323351_cov_45.557465	80951	81534	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
