#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_11_length_199008_cov_139.469117	90677	90987	mgtB	872-1182/2727	....===........	0/0	11.40	75.56	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	39995	42223	fepA	1-2241/2241	========/======	22/64	98.30	77.94	vfdb	NP_752600	(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	47886	48657	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	48670	49551	fepG	112-993/993	.=======/======	2/2	88.72	79.61	vfdb	NP_752607	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	49665	50633	fepD	46-1011/1017	========/======	3/7	94.79	75.59	vfdb	NP_752608	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	50779	51929	entS	1-1151/1251	========/=====.	5/6	91.77	77.90	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	52309	53195	fepB	46-932/957	===============	0/0	92.69	77.11	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	54617	56202	entE	7-1592/1611	========/======	2/2	98.39	76.94	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	56235	57086	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/MI_186/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_117.963312	57096	57841	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
