#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	34628	36649	fyuA	1-2022/2022	===============	0/0	100.00	99.95	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	36780	38357	ybtE	1-1578/1578	===============	0/0	100.00	99.81	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	38361	39164	ybtT	1-804/804	===============	0/0	100.00	99.75	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	39161	40261	ybtU	1-1101/1101	===============	0/0	100.00	99.73	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	40258	49749	irp1	1-9492/9492	===============	0/0	100.00	99.36	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	49837	55944	irp2	1-6108/6108	===============	0/0	100.00	99.75	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	56135	57094	ybtA	1-960/960	===============	0/0	100.00	99.79	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	57261	59063	ybtP	1-1803/1803	===============	0/0	100.00	99.72	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	59050	60852	ybtQ	1-1803/1803	===============	0/0	100.00	99.89	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/URO_775/SPADES/scaffolds.fasta	NODE_11_length_290651_cov_35.810220	60845	62125	ybtX	1-1281/1281	===============	0/0	100.00	97.74	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
