#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_101_length_304_cov_45.546256	231	304	(Phe)CatB4	443-516/549	............===	0/0	13.48	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_13_length_198645_cov_118.377553	82037	83938	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_15_length_157591_cov_99.542453	149590	150450	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_162_length_153_cov_58.710526	76	153	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_202_length_78_cov_148.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_100.219775	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_100.219775	367	891	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_34_length_45801_cov_100.219775	39202	40083	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_3_length_325347_cov_121.155732	107731	108891	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_55.877933	10899	11714	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_55.877933	11775	12578	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_55.877933	12578	13414	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_53_length_8622_cov_63.092335	100	855	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_53_length_8622_cov_63.092335	4560	5735	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_53_length_8622_cov_63.092335	5839	6447	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_53_length_8622_cov_63.092335	6673	7886	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_53_length_8622_cov_63.092335	8546	8622	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_54_length_8438_cov_52.187896	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_54_length_8438_cov_52.187896	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_53.393226	1	388	(Sul)SulI	453-840/840	........=======	0/0	46.19	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_53.393226	5699	6604	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_56_length_6750_cov_53.393226	6674	6750	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_57_length_5827_cov_61.035130	111	971	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_58_length_5667_cov_55.403578	301	960	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_119.691297	1319	1376	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/URO_770/SPADES/scaffolds.fasta	NODE_62_length_4110_cov_119.691297	1381	1878	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
