#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_13_length_198141_cov_114.823259	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_14_length_157591_cov_88.450735	7142	8002	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_154_length_153_cov_57.644737	76	153	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_201_length_78_cov_199.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_153.869956	5887	6768	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_153.869956	45079	45603	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_33_length_45969_cov_153.869956	45893	45969	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_3_length_324960_cov_118.995134	107731	108891	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_44_length_13758_cov_64.492289	345	1181	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_44_length_13758_cov_64.492289	1181	1984	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_44_length_13758_cov_64.492289	2045	2860	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_73.434874	1	77	(Sul)SulI	453-529/840	........==.....	0/0	9.17	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_73.434874	737	1950	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_73.434874	2176	2784	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_73.434874	2888	4063	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_50_length_8622_cov_73.434874	7768	8523	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_51_length_8438_cov_63.506518	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_51_length_8438_cov_63.506518	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/URO_110/SPADES/scaffolds.fasta	NODE_54_length_6750_cov_61.077776	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
