#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_14_length_198141_cov_103.945008	81533	83434	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_157_length_153_cov_67.710526	76	153	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_15_length_157591_cov_78.595744	7142	8002	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_195_length_78_cov_160.000000	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_34_length_45691_cov_126.874775	5609	6490	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_34_length_45691_cov_126.874775	44801	45325	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_34_length_45691_cov_126.874775	45615	45691	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_3_length_325492_cov_108.884566	107731	108891	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_69.121409	345	1181	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/Hemo_719/SPADES/scaffolds.fasta	NODE_45_length_13758_cov_69.121409	1181	1984	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
