#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_12_length_198645_cov_114.876667	114708	116609	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	81.39	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_171_length_153_cov_78.236842	1	78	(Phe)CatB4	441-518/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_31_length_45599_cov_215.784236	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_31_length_45599_cov_215.784236	367	891	(AGly)Sat-2A	1-525/525	===============	0/0	100.00	100.00	argannot	X51546:518-1042	(AGly)Sat-2A
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_31_length_45599_cov_215.784236	39202	40083	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_40_length_26379_cov_81.342978	23520	24335	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_40_length_26379_cov_81.342978	24396	25199	(AGly)StrA	1-804/804	===============	0/0	100.00	99.88	argannot	AB366441:22458-23261	(AGly)StrA
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_40_length_26379_cov_81.342978	25199	26035	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_44_length_17551_cov_90.300446	7138	7998	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_50_length_9386_cov_72.302503	1	481	(Tmt)DfrA12	18-498/498	===============	0/0	96.59	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_50_length_9386_cov_72.302503	901	1680	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_50_length_9386_cov_72.302503	2185	3024	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_50_length_9386_cov_72.302503	8335	9240	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_50_length_9386_cov_72.302503	9310	9386	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_87.644115	1	77	(Tmt)DfrA12	18-94/498	===............	0/0	15.46	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_87.644115	85	1298	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_87.644115	1524	2132	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_87.644115	2236	3411	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_87.644115	7116	7871	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_57_length_5827_cov_85.274783	111	971	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_58_length_5667_cov_74.717174	4708	5367	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_69_length_1869_cov_75.315848	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_69_length_1869_cov_75.315848	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_6_length_234767_cov_121.861225	188705	189865	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_72_length_1474_cov_164.105225	1319	1376	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_72_length_1474_cov_164.105225	1381	1474	(Tmt)DfrA12	1-94/498	===............	0/0	18.88	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_73_length_1474_cov_76.985171	598	1473	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_79_length_1193_cov_63.189964	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_79_length_1193_cov_63.189964	214	1029	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_82_length_996_cov_154.027203	90	950	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_85_length_736_cov_625.813354	630	736	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_88_length_605_cov_122.765152	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_8_length_224973_cov_122.459390	206726	209878	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/URO_199/SPADES/scaffolds.fasta	NODE_8_length_224973_cov_122.459390	209902	211077	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
