#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_11_length_247527_cov_124.471020	40316	41491	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	99.15	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_11_length_247527_cov_124.471020	41515	44667	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	98.89	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_18_length_137215_cov_86.459544	1	77	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_18_length_137215_cov_86.459544	7056	7871	(Sul)SulII	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)SulII
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_1_length_369608_cov_129.391526	355251	355664	(Fcyn)FosA	1-414/417	===============	0/0	99.28	75.12	argannot	JQ343850:4619-5035	(Fcyn)FosA
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_205_length_78_cov_258.000000	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_22_length_87881_cov_81.315145	8752	9633	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_35_length_6664_cov_106.392591	1908	2558	(Tet)TetR	1-651/651	===============	0/0	100.00	100.00	argannot	HF545434:53576-54226	(Tet)TetR
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_35_length_6664_cov_106.392591	2589	3863	(Tet)TetA	1-1275/1275	===============	0/0	100.00	100.00	argannot	JX424423:94438-95712	(Tet)TetA
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_35_length_6664_cov_106.392591	6587	6664	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_3_length_339512_cov_107.467586	229509	230369	(Bla)SHV-145	1-861/861	===============	0/0	100.00	99.88	argannot	JX013655:1-861	(Bla)SHV-145
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_40_length_4446_cov_90.573358	3397	4302	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_40_length_4446_cov_90.573358	4372	4446	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_41_length_4100_cov_83.174994	2546	3421	(Bla)CTX-M-15	1-876/876	===============	0/0	100.00	100.00	argannot	JQ686199:261-1136	(Bla)CTX-M-15
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_43_length_3960_cov_88.831058	1	75	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_43_length_3960_cov_88.831058	334	1113	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_43_length_3960_cov_88.831058	1533	2030	(Tmt)DfrA12	1-498/498	===============	0/0	100.00	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_43_length_3960_cov_88.831058	2035	2092	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_43_length_3960_cov_88.831058	3884	3960	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_45_length_2339_cov_80.547303	1	518	(Phe)CatB4	1-518/549	===============	0/0	94.35	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
